food_name,constituent_name,constituent_smiles,constituent_category,description
Crisp bread,Calcium,[Ca++],FoodDB,Calcium found in Crisp bread
Crisp bread,Potassium,[K+],FoodDB,Potassium found in Crisp bread
Crisp bread,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Crisp bread
Crisp bread,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Crisp bread
Crisp bread,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Crisp bread
Crisp bread,Zinc,[Zn],FoodDB,Zinc found in Crisp bread
Crisp bread,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Crisp bread
Crisp bread,Copper,[Cu],FoodDB,Copper found in Crisp bread
Crisp bread,Iodine,II,FoodDB,Iodine found in Crisp bread
Crosne,L-Stachydrine,C[N+]1(C)CCC[C@H]1C([O-])=O,FoodDB,L-Stachydrine found in Crosne
Crosne,Glyceryl monooleate,[H]C(CO)(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,FoodDB,Glyceryl monooleate found in Crosne
Crosne,Glycerol 2-hexadecanoate,[H]C(CO)(CO)OC(=O)CCCCCCCCCCCCCCC,FoodDB,Glycerol 2-hexadecanoate found in Crosne
Crosne,Glycerol trihexadecanoate,[H]C(COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,FoodDB,Glycerol trihexadecanoate found in Crosne
Crosne,Glycerol trioctadecanoate,[H]C(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,FoodDB,Glycerol trioctadecanoate found in Crosne
Crosne,"Glycerol 1,3-dioctadecanoate 2-hexadecanoate",[H]C(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,FoodDB,"Glycerol 1,3-dioctadecanoate 2-hexadecanoate found in Crosne"
Crustaceans,Indole,C1C=NC2=C1C=CC=C2.N1C=CC2=C1C=CC=C2,FoodDB,Indole found in Crustaceans
Crustaceans,Pentanal,CCCCC=O,FoodDB,Pentanal found in Crustaceans
Crustaceans,2-Octanone,CCCCCCC(C)=O,FoodDB,2-Octanone found in Crustaceans
Crustaceans,2-Heptanone,CCCCCC(C)=O,FoodDB,2-Heptanone found in Crustaceans
Crustaceans,Spirolide C,C[C@@H]1C[C@]23CC[C@]4(O2)O[C@@H](CC[C@@]4(C)O)CC(=C)CCCC2=NC[C@H](C)[C@@H](C)C[C@@]22CCC(C4OC(=O)C(C)=C4)=C(C)[C@@H]2\C=C(C)\[C@@H](O)C[C@H]1O3,FoodDB,Spirolide C found in Crustaceans
Crustaceans,Crustecdysone,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,FoodDB,Crustecdysone found in Crustaceans
Crustaceans,Arsenobetaine,C[As+](C)(C)CC([O-])=O,FoodDB,Arsenobetaine found in Crustaceans
Crustaceans,Canthaxanthin,C/C(/C=C/C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C)=C\C=C/C=C(\C)/C=C/C=C(/C)\C=C/C1=C(C)C(=O)CCC1(C)C,FoodDB,Canthaxanthin found in Crustaceans
Crustaceans,4-Methylphenol,CC1=CC=C(O)C=C1,FoodDB,4-Methylphenol found in Crustaceans
Crustaceans,2-Ethylpyrazine,CCC1=CN=CC=N1,FoodDB,2-Ethylpyrazine found in Crustaceans
Crustaceans,4-Methylthiazole,CC1=CSC=N1,FoodDB,4-Methylthiazole found in Crustaceans
Crustaceans,"2,5-Dimethylpyrazine",CC1=CN=C(C)C=N1,FoodDB,"2,5-Dimethylpyrazine found in Crustaceans"
Cubanelle pepper,Glyceryl monooleate,[H]C(CO)(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,FoodDB,Glyceryl monooleate found in Cubanelle pepper
Cubanelle pepper,Glycerol 2-hexadecanoate,[H]C(CO)(CO)OC(=O)CCCCCCCCCCCCCCC,FoodDB,Glycerol 2-hexadecanoate found in Cubanelle pepper
Cubanelle pepper,Glycerol trihexadecanoate,[H]C(COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,FoodDB,Glycerol trihexadecanoate found in Cubanelle pepper
Cubanelle pepper,Glycerol trioctadecanoate,[H]C(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,FoodDB,Glycerol trioctadecanoate found in Cubanelle pepper
Cubanelle pepper,"Glycerol 1,3-dioctadecanoate 2-hexadecanoate",[H]C(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,FoodDB,"Glycerol 1,3-dioctadecanoate 2-hexadecanoate found in Cubanelle pepper"
Cucumber,Iron,[Fe],FoodDB,Iron found in Cucumber
Cucumber,Sodium,[Na],FoodDB,Sodium found in Cucumber
Cucumber,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cucumber
Cucumber,Calcium,[Ca++],FoodDB,Calcium found in Cucumber
Cucumber,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Cucumber
Cucumber,Potassium,[K+],FoodDB,Potassium found in Cucumber
Cucumber,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Cucumber
Cucumber,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Cucumber
Cucumber,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cucumber
Cucumber,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Cucumber
Cucumber,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cucumber
Cucumber,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cucumber
Cucurbita,Iron,[Fe],FoodDB,Iron found in Cucurbita
Cucurbita,Sodium,[Na],FoodDB,Sodium found in Cucurbita
Cucurbita,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cucurbita
Cucurbita,Calcium,[Ca++],FoodDB,Calcium found in Cucurbita
Cucurbita,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Cucurbita
Cucurbita,Potassium,[K+],FoodDB,Potassium found in Cucurbita
Cucurbita,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Cucurbita
Cucurbita,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Cucurbita
Cucurbita,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cucurbita
Cucurbita,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Cucurbita
Cucurbita,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cucurbita
Cucurbita,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cucurbita
Cumin,Iron,[Fe],FoodDB,Iron found in Cumin
Cumin,Sodium,[Na],FoodDB,Sodium found in Cumin
Cumin,Calcium,[Ca++],FoodDB,Calcium found in Cumin
Cumin,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cumin
Cumin,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Cumin
Cumin,Potassium,[K+],FoodDB,Potassium found in Cumin
Cumin,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Cumin
Cumin,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cumin
Cumin,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cumin
Cumin,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cumin
Cumin,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Cumin
Cumin,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Cumin
CupuaÃ§u,Sodium,[Na],FoodDB,Sodium found in CupuaÃ§u
CupuaÃ§u,Calcium,[Ca++],FoodDB,Calcium found in CupuaÃ§u
CupuaÃ§u,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in CupuaÃ§u
CupuaÃ§u,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in CupuaÃ§u
CupuaÃ§u,Potassium,[K+],FoodDB,Potassium found in CupuaÃ§u
CupuaÃ§u,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in CupuaÃ§u
CupuaÃ§u,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in CupuaÃ§u
CupuaÃ§u,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in CupuaÃ§u
CupuaÃ§u,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in CupuaÃ§u
CupuaÃ§u,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in CupuaÃ§u
CupuaÃ§u,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in CupuaÃ§u
CupuaÃ§u,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in CupuaÃ§u
Curry powder,Iron,[Fe],FoodDB,Iron found in Curry powder
Curry powder,Sodium,[Na],FoodDB,Sodium found in Curry powder
Curry powder,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Curry powder
Curry powder,Calcium,[Ca++],FoodDB,Calcium found in Curry powder
Curry powder,Potassium,[K+],FoodDB,Potassium found in Curry powder
Curry powder,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Curry powder
Curry powder,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Curry powder
Curry powder,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Curry powder
Curry powder,Zinc,[Zn],FoodDB,Zinc found in Curry powder
Curry powder,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Curry powder
Curry powder,Copper,[Cu],FoodDB,Copper found in Curry powder
Curry powder,Iodine,II,FoodDB,Iodine found in Curry powder
Cusk,Iron,[Fe],FoodDB,Iron found in Cusk
Cusk,Sodium,[Na],FoodDB,Sodium found in Cusk
Cusk,Calcium,[Ca++],FoodDB,Calcium found in Cusk
Cusk,Potassium,[K+],FoodDB,Potassium found in Cusk
Cusk,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cusk
Cusk,Zinc,[Zn],FoodDB,Zinc found in Cusk
Cusk,Copper,[Cu],FoodDB,Copper found in Cusk
Cusk,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Cusk
Cusk,Glycine,NCC(O)=O,FoodDB,Glycine found in Cusk
Cusk,Selenium,[Se],FoodDB,Selenium found in Cusk
Cusk,Thiamine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,FoodDB,Thiamine found in Cusk
Cusk,L-Lysine,NCCCC[C@H](N)C(O)=O,FoodDB,L-Lysine found in Cusk
Custard apple,Iron,[Fe],FoodDB,Iron found in Custard apple
Custard apple,Sodium,[Na],FoodDB,Sodium found in Custard apple
Custard apple,Calcium,[Ca++],FoodDB,Calcium found in Custard apple
Custard apple,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Custard apple
Custard apple,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Custard apple
Custard apple,Potassium,[K+],FoodDB,Potassium found in Custard apple
Custard apple,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Custard apple
Custard apple,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Custard apple
Custard apple,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Custard apple
Custard apple,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Custard apple
Custard apple,Gallocatechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1,FoodDB,Gallocatechin found in Custard apple
Custard apple,alpha-Catechin,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,alpha-Catechin found in Custard apple
Cuttlefish,Iron,[Fe],FoodDB,Iron found in Cuttlefish
Cuttlefish,Sodium,[Na],FoodDB,Sodium found in Cuttlefish
Cuttlefish,Calcium,[Ca++],FoodDB,Calcium found in Cuttlefish
Cuttlefish,Potassium,[K+],FoodDB,Potassium found in Cuttlefish
Cuttlefish,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cuttlefish
Cuttlefish,Zinc,[Zn],FoodDB,Zinc found in Cuttlefish
Cuttlefish,Copper,[Cu],FoodDB,Copper found in Cuttlefish
Cuttlefish,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Cuttlefish
Cuttlefish,Glycine,NCC(O)=O,FoodDB,Glycine found in Cuttlefish
Cuttlefish,Selenium,[Se],FoodDB,Selenium found in Cuttlefish
Cuttlefish,Thiamine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,FoodDB,Thiamine found in Cuttlefish
Cuttlefish,L-Lysine,NCCCC[C@H](N)C(O)=O,FoodDB,L-Lysine found in Cuttlefish
Daikon radish,Iron,[Fe],FoodDB,Iron found in Daikon radish
Daikon radish,Sodium,[Na],FoodDB,Sodium found in Daikon radish
Daikon radish,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Daikon radish
Daikon radish,Calcium,[Ca++],FoodDB,Calcium found in Daikon radish
Daikon radish,Potassium,[K+],FoodDB,Potassium found in Daikon radish
Daikon radish,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Daikon radish
Daikon radish,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Daikon radish
Daikon radish,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Daikon radish
Daikon radish,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Daikon radish
Daikon radish,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Daikon radish
Daikon radish,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Daikon radish
Daikon radish,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Daikon radish
Dandelion,Iron,[Fe],FoodDB,Iron found in Dandelion
Dandelion,Sodium,[Na],FoodDB,Sodium found in Dandelion
Dandelion,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Dandelion
Dandelion,Calcium,[Ca++],FoodDB,Calcium found in Dandelion
Dandelion,Potassium,[K+],FoodDB,Potassium found in Dandelion
Dandelion,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Dandelion
Dandelion,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Dandelion
Dandelion,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Dandelion
Dandelion,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Dandelion
Dandelion,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Dandelion
Dandelion,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Dandelion
Dandelion,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Dandelion
Date,Iron,[Fe],FoodDB,Iron found in Date
Date,Sodium,[Na],FoodDB,Sodium found in Date
Date,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Date
Date,Calcium,[Ca++],FoodDB,Calcium found in Date
Date,Potassium,[K+],FoodDB,Potassium found in Date
Date,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Date
Date,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Date
Date,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Date
Date,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Date
Date,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Date
Date,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Date
Date,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Date
Deer,Iron,[Fe],FoodDB,Iron found in Deer
Deer,Sodium,[Na],FoodDB,Sodium found in Deer
Deer,Calcium,[Ca++],FoodDB,Calcium found in Deer
Deer,Potassium,[K+],FoodDB,Potassium found in Deer
Deer,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Deer
Deer,Zinc,[Zn],FoodDB,Zinc found in Deer
Deer,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Deer
Deer,Copper,[Cu],FoodDB,Copper found in Deer
Deer,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Deer
Deer,Glycine,NCC(O)=O,FoodDB,Glycine found in Deer
Deer,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Deer
Deer,Betaine,C[N+](C)(C)CC([O-])=O,FoodDB,Betaine found in Deer
Deerberry,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Deerberry
Deerberry,Calcium,[Ca++],FoodDB,Calcium found in Deerberry
Deerberry,Potassium,[K+],FoodDB,Potassium found in Deerberry
Deerberry,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Deerberry
Deerberry,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Deerberry
Deerberry,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Deerberry
Deerberry,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Deerberry
Deerberry,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Deerberry
Deerberry,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Deerberry
Deerberry,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Deerberry
Deerberry,Sucrose 6-phosphate,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sucrose 6-phosphate found in Deerberry
Deerberry,fructose-1-phosphate,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)COP(O)(O)=O,FoodDB,fructose-1-phosphate found in Deerberry
Dessert wine,(Z)-Resveratrol,[H]\C(=C(/[H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,FoodDB,(Z)-Resveratrol found in Dessert wine
Dessert wine,trans-resveratrol,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,FoodDB,trans-resveratrol found in Dessert wine
Dessert wine,"3,3',4'5-Tetrahydroxystilbene",OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1,FoodDB,"3,3',4'5-Tetrahydroxystilbene found in Dessert wine"
Devilfish,Iron,[Fe],FoodDB,Iron found in Devilfish
Devilfish,Calcium,[Ca++],FoodDB,Calcium found in Devilfish
Devilfish,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Devilfish
Devilfish,Potassium,[K+],FoodDB,Potassium found in Devilfish
Devilfish,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Devilfish
Devilfish,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Devilfish
Devilfish,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Devilfish
Devilfish,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Devilfish
Devilfish,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Devilfish
Devilfish,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Devilfish
